id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
5449,PHLI,medium_airport,Lihue Airport,21.976,-159.339005,153,OC,United States,US,Hawaii,US-HI,HI,Lihue,1,PHLI,LIH,LIH,,https://en.wikipedia.org/wiki/Lihu'e_Airport,,750,2022-03-08T16:02:06+00:00
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262,NA,United States,US,Arkansas,US-AR,AR,Little Rock,1,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,,750,2021-11-20T16:32:41+00:00
3647,KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,NA,United States,US,Nebraska,US-NE,NE,Lincoln,1,KLNK,LNK,LNK,http://www.lincolnairport.com/,https://en.wikipedia.org/wiki/Lincoln_Airport_%28Nebraska%29,"Lincoln Army Air Field, Lincoln Air Force Base, 155th Air Refueling Wing",750,2008-06-13T14:30:04+00:00
5454,PHNY,medium_airport,Lanai Airport,20.785675,-156.951324,1308,OC,United States,US,Hawaii,US-HI,HI,Lanai City,1,PHNY,LNY,LNY,,https://en.wikipedia.org/wiki/Lanai_Airport,,750,2022-03-08T16:02:58+00:00
3651,KLRD,medium_airport,Laredo International Airport,27.54380035,-99.46160126,508,NA,United States,US,Texas,US-TX,TX,Laredo,1,KLRD,LRD,LRD,,https://en.wikipedia.org/wiki/Laredo_International_Airport,,750,2008-06-13T14:30:04+00:00
3654,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655,NA,United States,US,Wisconsin,US-WI,WI,La Crosse,1,KLSE,LSE,LSE,http://www.lseairport.com/,https://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport,"airport, regional",750,2022-02-11T17:33:48+00:00
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.85829926,-80.39949799,2302,NA,United States,US,West Virginia,US-WV,WV,Lewisburg,0,KLWB,LWB,LWB,,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport,,250,2013-01-12T15:44:14+00:00
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,1442,NA,United States,US,Idaho,US-ID,ID,Lewiston,1,KLWS,LWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport,,500,2009-06-26T08:35:55+00:00
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938,NA,United States,US,Virginia,US-VA,VA,Lynchburg,1,KLYH,LYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport,,750,2022-06-15T08:15:15+00:00
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871,NA,United States,US,Texas,US-TX,TX,Midland,1,KMAF,MAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport,,750,2022-10-23T15:13:52+00:00
3664,KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,668,NA,United States,US,Michigan,US-MI,MI,Saginaw,1,KMBS,MBS,MBS,http://www.mbsairport.org/,https://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City",750,2021-11-20T15:51:33+00:00
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,United States,US,Missouri,US-MO,MO,Kansas City,1,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,,1015075,2016-05-31T09:33:29+00:00
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,354,NA,United States,US,Georgia,US-GA,GA,Macon,1,KMCN,MCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3670,KMCO,large_airport,Orlando International Airport,28.42939949,-81.30899811,96,NA,United States,US,Florida,US-FL,FL,Orlando,1,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center",1044075,2008-06-13T14:30:04+00:00
3672,KMDT,medium_airport,Harrisburg International Airport,40.193501,-76.763397,310,NA,United States,US,Pennsylvania,US-PA,PA,Harrisburg,1,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg, Lancaster, York, HIA, Middletown",750,2022-11-28T10:27:39+00:00
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,United States,US,Illinois,US-IL,IL,Chicago,1,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI,1015475,2022-10-23T16:27:10+00:00
3674,KMEI,medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,297,NA,United States,US,Mississippi,US-MS,MS,Meridian,1,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport,,750,2021-02-26T15:32:30+00:00
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,United States,US,Tennessee,US-TN,TN,Memphis,1,KMEM,MEM,MEM,,https://en.wikipedia.org/wiki/Memphis_International_Airport,,1014475,2008-06-13T14:30:04+00:00
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107,NA,United States,US,Texas,US-TX,TX,McAllen,1,KMFE,MFE,MFE,,https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport,,750,2021-07-30T14:52:03+00:00
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891,-122.8730011,1335,NA,United States,US,Oregon,US-OR,OR,Medford,1,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport,,750,2008-06-13T14:30:04+00:00
3681,KMGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,221,NA,United States,US,Alabama,US-AL,AL,Montgomery,1,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,,750,2022-10-13T12:15:15+00:00
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884,-96.67079926,1057,NA,United States,US,Kansas,US-KS,KS,Manhattan,1,KMHK,MHK,MHK,,https://en.wikipedia.org/wiki/Manhattan_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3684,KMHT,medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,NA,United States,US,New Hampshire,US-NH,NH,Manchester,1,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,,599,2021-08-01T05:28:18+00:00
3685,KMIA,large_airport,Miami International Airport,25.79319954,-80.29060364,8,NA,United States,US,Florida,US-FL,FL,Miami,1,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida",1073075,2008-06-13T14:30:04+00:00
3690,KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,NA,United States,US,Wisconsin,US-WI,WI,Milwaukee,1,KMKE,MKE,MKE,,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,,1575,2008-06-13T14:30:04+00:00
3691,KMKG,medium_airport,Muskegon County Airport,43.169498,-86.238197,629,NA,United States,US,Michigan,US-MI,MI,Muskegon,1,KMKG,MKG,MKG,,https://en.wikipedia.org/wiki/Muskegon_County_Airport,,500,2019-09-30T16:12:15+00:00
5450,PHMK,medium_airport,Molokai Airport,21.152901,-157.095993,454,OC,United States,US,Hawaii,US-HI,HI,Kaunakakai,1,PHMK,MKK,MKK,,https://en.wikipedia.org/wiki/Molokai_Airport,,750,2022-03-08T16:02:37+00:00
3693,KMLB,medium_airport,Melbourne Orlando International Airport,28.1028,-80.645302,33,NA,United States,US,Florida,US-FL,FL,Melbourne,1,KMLB,MLB,MLB,https://www.mlbair.com/,https://en.wikipedia.org/wiki/Melbourne_International_Airport,,750,2021-10-07T06:37:28+00:00
3695,KMLI,medium_airport,Quad City International Airport,41.448502,-90.5075,590,NA,United States,US,Illinois,US-IL,IL,Moline,1,KMLI,MLI,MLI,,https://en.wikipedia.org/wiki/Quad_City_International_Airport,,750,2021-11-20T15:39:23+00:00
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79,NA,United States,US,Louisiana,US-LA,LA,Monroe,1,KMLU,MLU,MLU,,https://en.wikipedia.org/wiki/Monroe_Regional_Airport,,750,2022-03-17T18:25:42+00:00
3700,KMOB,medium_airport,Mobile Regional Airport,30.6912,-88.242798,219,NA,United States,US,Alabama,US-AL,AL,Mobile,1,KMOB,MOB,MOB,http://www.mobairport.com/,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,,750,2021-11-20T15:04:45+00:00
3702,KMOT,medium_airport,Minot International Airport,48.25939941,-101.2799988,1716,NA,United States,US,North Dakota,US-ND,ND,Minot,1,KMOT,MOT,MOT,,https://en.wikipedia.org/wiki/Minot_International_Airport,,750,2008-06-13T14:30:04+00:00
5386,PAMR,medium_airport,Merrill Field,61.21350098,-149.8439941,137,NA,United States,US,Alaska,US-AK,AK,Anchorage,0,PAMR,MRI,MRI,,https://en.wikipedia.org/wiki/Merrill_Field,,250,2008-06-13T14:30:04+00:00
3705,KMRY,medium_airport,Monterey Peninsula Airport,36.5870018,-121.8430023,257,NA,United States,US,California,US-CA,CA,Monterey,1,KMRY,MRY,MRY,,https://en.wikipedia.org/wiki/Monterey_Peninsula_Airport,,750,2008-06-13T14:30:04+00:00
3707,KMSN,medium_airport,Dane County Regional Truax Field,43.1399,-89.337502,887,NA,United States,US,Wisconsin,US-WI,WI,Madison,1,KMSN,MSN,MSN,,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport,,750,2022-03-04T14:34:33+00:00
3708,KMSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206,NA,United States,US,Montana,US-MT,MT,Missoula,1,KMSO,MSO,MSO,,https://en.wikipedia.org/wiki/Missoula_International_Airport,,750,2010-01-23T11:28:00+00:00
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,841,NA,United States,US,Minnesota,US-MN,MN,Minneapolis,1,KMSP,MSP,MSP,http://www.mspairport.com/,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport,,1085275,2021-03-12T10:39:13+00:00
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,4,NA,United States,US,Louisiana,US-LA,LA,New Orleans,1,KMSY,MSY,MSY,,https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,,1012575,2008-06-13T14:30:04+00:00
20565,KMTJ,medium_airport,Montrose Regional Airport,38.5098,-107.893997,5759,NA,United States,US,Colorado,US-CO,CO,Montrose,1,KMTJ,MTJ,MTJ,https://montroseairport.com/,https://en.wikipedia.org/wiki/Montrose_Regional_Airport,,500,2023-04-11T11:43:33+00:00
3717,KMYR,medium_airport,Myrtle Beach International Airport,33.67969894,-78.92829895,25,NA,United States,US,South Carolina,US-SC,SC,Myrtle Beach,1,KMYR,MYR,MYR,,https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport,,750,2014-06-03T10:17:32+00:00
3961,KNYL,medium_airport,Yuma International Airport / Marine Corps Air Station Yuma,32.656601,-114.606003,213,NA,United States,US,Arizona,US-AZ,AZ,Yuma,1,KNYL,YUM,NYL,,https://en.wikipedia.org/wiki/Yuma_International_Airport,"Yuma MCAS, Yuma Marine Corps Air Station, Formerly KYUM",750,2021-11-20T15:36:11+00:00
20709,KOAJ,medium_airport,Albert J Ellis Airport,34.829201,-77.612099,94,NA,United States,US,North Carolina,US-NC,NC,Richlands,1,KOAJ,OAJ,OAJ,https://flyoaj.com/,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport,,500,2022-11-09T07:50:38+00:00
3744,KOAK,large_airport,Metropolitan Oakland International Airport,37.721298,-122.221001,9,NA,United States,US,California,US-CA,CA,Oakland,1,KOAK,OAK,OAK,http://www.oaklandairport.com/,https://en.wikipedia.org/wiki/Oakland_International_Airport,"QSF, QBA",1012475,2017-05-27T22:59:41+00:00
3746,KOGD,medium_airport,Ogden Hinckley Airport,41.19589996,-112.012001,4473,NA,United States,US,Utah,US-UT,UT,Ogden,1,KOGD,OGD,OGD,http://flyogden.com/,https://en.wikipedia.org/wiki/Ogden-Hinckley_Airport,,500,2015-09-10T21:38:51+00:00
5455,PHOG,medium_airport,Kahului International Airport,20.898543,-156.431212,54,NA,United States,US,Hawaii,US-HI,HI,Kahului,1,PHOG,OGG,OGG,,https://en.wikipedia.org/wiki/Kahului_Airport,,750,2023-05-11T14:56:19+00:00
20727,KOGS,medium_airport,Ogdensburg International Airport,44.6819,-75.4655,297,NA,United States,US,New York,US-NY,NY,Ogdensburg,1,KOGS,OGS,OGS,https://ogsair.com/,https://en.wikipedia.org/wiki/Ogdensburg_International_Airport,,500,2023-05-12T17:54:02+00:00
3747,KOKC,medium_airport,Will Rogers World Airport,35.393101,-97.6007,1295,NA,United States,US,Oklahoma,US-OK,OK,Oklahoma City,1,KOKC,OKC,OKC,,https://en.wikipedia.org/wiki/Will_Rogers_World_Airport,,750,2021-11-21T14:55:53+00:00
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984,NA,United States,US,Nebraska,US-NE,NE,Omaha,1,KOMA,OMA,OMA,,https://en.wikipedia.org/wiki/Eppley_Airfield,,1000,2023-04-30T11:13:46+00:00
5393,PAOM,medium_airport,Nome Airport,64.5121994,-165.4450073,37,NA,United States,US,Alaska,US-AK,AK,Nome,1,PAOM,OME,OME,,https://en.wikipedia.org/wiki/Nome_Airport,,750,2008-06-13T14:30:04+00:00
3752,KONT,large_airport,Ontario International Airport,34.05599976,-117.6009979,944,NA,United States,US,California,US-CA,CA,Ontario,1,KONT,ONT,ONT,,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,,1475,2008-06-13T14:30:04+00:00
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,672,NA,United States,US,Illinois,US-IL,IL,Chicago,1,KORD,ORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place",1503175,2018-09-16T02:35:35+00:00
3755,KORF,medium_airport,Norfolk International Airport,36.8946,-76.201202,26,NA,United States,US,Virginia,US-VA,VA,Norfolk,1,KORF,ORF,ORF,,https://en.wikipedia.org/wiki/Norfolk_International_Airport,,750,2021-11-21T15:01:46+00:00
3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.875702,1009,NA,United States,US,Massachusetts,US-MA,MA,Worcester,1,KORH,ORH,ORH,,https://en.wikipedia.org/wiki/Worcester-Metrowest-Boston_Airport,,750,2021-10-06T17:46:21+00:00
3759,KOTH,medium_airport,Southwest Oregon Regional Airport,43.417099,-124.2460022,17,NA,United States,US,Oregon,US-OR,OR,North Bend,1,KOTH,OTH,OTH,,https://en.wikipedia.org/wiki/Southwest_Oregon_Regional_Airport,,750,2008-06-13T14:30:04+00:00
5395,PAOT,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,14,NA,United States,US,Alaska,US-AK,AK,Kotzebue,1,PAOT,OTZ,OTZ,,https://en.wikipedia.org/wiki/Ralph_Wien_Memorial_Airport,,750,2010-01-23T11:28:11+00:00
3761,KOWB,medium_airport,Owensboro Daviess County Airport,37.74010086,-87.16680145,407,NA,United States,US,Kentucky,US-KY,KY,Owensboro,1,KOWB,OWB,OWB,,https://en.wikipedia.org/wiki/Owensboro-Daviess_County_Regional_Airport,,750,2010-01-23T11:28:03+00:00
3763,KPAE,medium_airport,Snohomish County (Paine Field) Airport,47.9063,-122.281998,606,NA,United States,US,Washington,US-WA,WA,Everett,1,KPAE,PAE,PAE,,https://en.wikipedia.org/wiki/Paine_Field,,500,2021-05-29T06:53:45+00:00
3764,KPAH,medium_airport,Barkley Regional Airport,37.06079865,-88.77380371,410,NA,United States,US,Kentucky,US-KY,KY,Paducah,1,KPAH,PAH,PAH,,https://en.wikipedia.org/wiki/Barkley_Regional_Airport,,750,2008-06-13T14:30:04+00:00
20808,KPBG,medium_airport,Plattsburgh International Airport,44.65090179,-73.4681015,234,NA,United States,US,New York,US-NY,NY,Plattsburgh,1,KPBG,PBG,PBG,http://www.plattsburghinternationalairport.com/,https://en.wikipedia.org/wiki/Plattsburgh_International_Airport,Plattsburgh Air Force Base,750,2008-06-13T14:30:04+00:00
3766,KPBI,large_airport,Palm Beach International Airport,26.68320084,-80.09559631,19,NA,United States,US,Florida,US-FL,FL,West Palm Beach,1,KPBI,PBI,PBI,,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida",1275,2008-06-13T14:30:04+00:00
3768,KPDX,large_airport,Portland International Airport,45.58869934,-122.5979996,31,NA,United States,US,Oregon,US-OR,OR,Portland,1,KPDX,PDX,PDX,,https://en.wikipedia.org/wiki/Portland_International_Airport,,1015775,2010-01-23T11:28:03+00:00
20821,KPGA,medium_airport,Page Municipal Airport,36.92610168,-111.447998,4316,NA,United States,US,Arizona,US-AZ,AZ,Page,0,KPGA,PGA,PGA,,https://en.wikipedia.org/wiki/Page_Municipal_Airport,,250,2013-01-12T16:56:11+00:00
20822,KPGD,medium_airport,Charlotte County Airport,26.9202,-81.990501,26,NA,United States,US,Florida,US-FL,FL,Punta Gorda,1,KPGD,PGD,PGD,http://www.flypgd.com/,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida),Punta Gorda AAF,500,2021-11-20T15:45:40+00:00
20824,KPGV,medium_airport,Pitt Greenville Airport,35.6352005,-77.38529968,26,NA,United States,US,North Carolina,US-NC,NC,Greenville,0,KPGV,PGV,PGV,,https://en.wikipedia.org/wiki/Pitt-Greenville_Airport,,250,2013-01-12T17:32:19+00:00
3770,KPHF,medium_airport,Newport News Williamsburg International Airport,37.131901,-76.492996,42,NA,United States,US,Virginia,US-VA,VA,Newport News,1,KPHF,PHF,PHF,,https://en.wikipedia.org/wiki/Newport_News/Williamsburg_International_Airport,,750,2022-10-22T16:30:49+00:00
3771,KPHL,large_airport,Philadelphia International Airport,39.87189865,-75.2410965,36,NA,United States,US,Pennsylvania,US-PA,PA,Philadelphia,1,KPHL,PHL,PHL,http://www.phl.org/,https://en.wikipedia.org/wiki/Philadelphia_International_Airport,,1031075,2008-06-13T14:30:04+00:00
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135,NA,United States,US,Arizona,US-AZ,AZ,Phoenix,1,KPHX,PHX,PHX,http://phoenix.gov/skyharborairport/,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,,1060875,2021-07-22T18:14:49+00:00
3773,KPIA,medium_airport,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,660,NA,United States,US,Illinois,US-IL,IL,Peoria,1,KPIA,PIA,PIA,,https://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport,750,2021-11-20T15:42:11+00:00
3774,KPIB,medium_airport,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,298,NA,United States,US,Mississippi,US-MS,MS,Moselle,1,KPIB,PIB,PIB,,https://en.wikipedia.org/wiki/Hattiesburg-Laurel_Regional_Airport,,750,2022-02-15T15:45:04+00:00
3775,KPIE,medium_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11,NA,United States,US,Florida,US-FL,FL,Pinellas Park,1,KPIE,PIE,PIE,,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport,,750,2022-10-27T15:35:40+00:00
3776,KPIH,medium_airport,Pocatello Regional Airport,42.90980148,-112.5960007,4452,NA,United States,US,Idaho,US-ID,ID,Pocatello,1,KPIH,PIH,PIH,,https://en.wikipedia.org/wiki/Pocatello_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3777,KPIR,medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,1744,NA,United States,US,South Dakota,US-SD,SD,Pierre,1,KPIR,PIR,PIR,,https://en.wikipedia.org/wiki/Pierre_Regional_Airport,,750,2010-01-23T11:28:03+00:00
3778,KPIT,large_airport,Pittsburgh International Airport,40.49150085,-80.23290253,1203,NA,United States,US,Pennsylvania,US-PA,PA,Pittsburgh,1,KPIT,PIT,PIT,,https://en.wikipedia.org/wiki/Pittsburgh_International_Airport,,1021875,2010-01-23T11:28:03+00:00
3781,KPLN,medium_airport,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721,NA,United States,US,Michigan,US-MI,MI,Pellston,1,KPLN,PLN,PLN,,https://en.wikipedia.org/wiki/Pellston_Regional_Airport,,750,2010-01-23T11:28:03+00:00
3783,KPNS,medium_airport,Pensacola International Airport,30.4734,-87.1866,121,NA,United States,US,Florida,US-FL,FL,Pensacola,1,KPNS,PNS,PNS,http://www.flypensacola.com/,https://en.wikipedia.org/wiki/Pensacola_Regional_Airport,,750,2019-11-07T18:53:05+00:00
3787,KPQI,medium_airport,Presque Isle International Airport,46.688999,-68.0448,534,NA,United States,US,Maine,US-ME,ME,Presque Isle,1,KPQI,PQI,PQI,,https://en.wikipedia.org/wiki/Presque_Isle_International_Airport,Northern Maine Regional,750,2019-08-02T10:01:01+00:00
3789,KPRC,medium_airport,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,5045,NA,United States,US,Arizona,US-AZ,AZ,Prescott,1,KPRC,PRC,PRC,,https://en.wikipedia.org/wiki/Ernest_A._Love_Field,,750,2021-11-20T15:32:33+00:00
20870,KPSC,medium_airport,Tri Cities Airport,46.26470184,-119.1190033,410,NA,United States,US,Washington,US-WA,WA,Pasco,1,KPSC,PSC,PSC,,,,750,2008-06-13T14:30:04+00:00
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,NA,United States,US,Alaska,US-AK,AK,Petersburg,1,PAPG,PSG,PSG,,https://en.wikipedia.org/wiki/Petersburg_James_A._Johnson_Airport,,750,2010-01-23T11:28:12+00:00
3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.07789993,-70.82330322,100,NA,United States,US,New Hampshire,US-NH,NH,Portsmouth,1,KPSM,PSM,PSM,,https://en.wikipedia.org/wiki/Pease_International_Airport,,750,2009-12-14T10:39:21+00:00
3792,KPSP,medium_airport,Palm Springs International Airport,33.8297,-116.507004,477,NA,United States,US,California,US-CA,CA,Palm Springs,1,KPSP,PSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,https://en.wikipedia.org/wiki/Palm_Springs_International_Airport,Palm Springs Air Base,750,2021-04-19T16:07:50+00:00
20883,KPUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556,NA,United States,US,Washington,US-WA,WA,Pullman/Moscow,1,KPUW,PUW,PUW,http://www.pullman-wa.gov/airport/,https://en.wikipedia.org/wiki/Pullman-Moscow_Regional_Airport,,500,2016-10-05T13:27:40+00:00
3795,KPVD,large_airport,Theodore Francis Green State Airport,41.725038,-71.425668,55,NA,United States,US,Rhode Island,US-RI,RI,Warwick,1,KPVD,PVD,PVD,https://flyri.com/,https://en.wikipedia.org/wiki/T._F._Green_Airport,,1050,2023-06-22T11:58:53+00:00
20890,KPVU,medium_airport,Provo-Utah Lake International Airport,40.2192,-111.723,4497,NA,United States,US,Utah,US-UT,UT,Provo,1,KPVU,PVU,PVU,http://www.provo.org/city-services/airport,https://en.wikipedia.org/wiki/Provo_Municipal_Airport,,500,2021-07-31T17:04:52+00:00
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76,NA,United States,US,Maine,US-ME,ME,Portland,1,KPWM,PWM,PWM,https://portlandjetport.org/,https://en.wikipedia.org/wiki/Portland_International_Jetport,,1275,2023-06-22T11:58:25+00:00
3838,KRAP,medium_airport,Rapid City Regional Airport,44.04529953,-103.0569992,3204,NA,United States,US,South Dakota,US-SD,SD,Rapid City,1,KRAP,RAP,RAP,,https://en.wikipedia.org/wiki/Rapid_City_Regional_Airport,,750,2008-06-13T14:30:04+00:00
3841,KRDD,medium_airport,Redding Municipal Airport,40.50899887,-122.2929993,505,NA,United States,US,California,US-CA,CA,Redding,1,KRDD,RDD,RDD,,https://en.wikipedia.org/wiki/Redding_Municipal_Airport,,750,2010-01-23T11:28:05+00:00
3843,KRDM,medium_airport,Roberts Field,44.2541008,-121.1500015,3080,NA,United States,US,Oregon,US-OR,OR,Redmond,1,KRDM,RDM,RDM,,https://en.wikipedia.org/wiki/Roberts_Field,,750,2010-01-23T11:28:05+00:00
3844,KRDU,large_airport,Raleigh Durham International Airport,35.877602,-78.787498,435,NA,United States,US,North Carolina,US-NC,NC,Raleigh/Durham,1,KRDU,RDU,RDU,https://www.rdu.com/,https://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,,1011675,2023-06-22T11:57:23+00:00
3845,KRFD,medium_airport,Chicago Rockford International Airport,42.1954,-89.097198,742,NA,United States,US,Illinois,US-IL,IL,Chicago/Rockford,1,KRFD,RFD,RFD,,https://en.wikipedia.org/wiki/Chicago/Rockford_International_Airport,,750,2021-11-20T15:46:22+00:00
3846,KRHI,medium_airport,Rhinelander Oneida County Airport,45.63119888,-89.46749878,1624,NA,United States,US,Wisconsin,US-WI,WI,Rhinelander,1,KRHI,RHI,RHI,,https://en.wikipedia.org/wiki/Rhinelander-Oneida_County_Airport,,750,2008-06-13T14:30:04+00:00
3847,KRIC,large_airport,Richmond International Airport,37.50519943,-77.31970215,167,NA,United States,US,Virginia,US-VA,VA,Richmond,1,KRIC,RIC,RIC,,https://en.wikipedia.org/wiki/Richmond_International_Airport,,1475,2008-06-13T14:30:04+00:00
20933,KRIW,medium_airport,Central Wyoming Regional Airport,43.064201,-108.459999,5525,NA,United States,US,Wyoming,US-WY,WY,Riverton,1,KRIW,RIW,RIW,https://centralwyomingairport.com/,https://en.wikipedia.org/wiki/Central_Wyoming_Regional_Airport,,500,2023-04-05T21:26:30+00:00
3850,KRKS,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764,NA,United States,US,Wyoming,US-WY,WY,Rock Springs,1,KRKS,RKS,RKS,,https://en.wikipedia.org/wiki/Rock_Springs_-_Sweetwater_County_Airport,Rock Springs Sweetwater County,750,2018-11-25T13:25:27+00:00
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973,-119.7679977,4415,NA,United States,US,Nevada,US-NV,NV,Reno,1,KRNO,RNO,RNO,,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,,1050,2009-02-03T07:40:35+00:00
3854,KROA,medium_airport,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175,NA,United States,US,Virginia,US-VA,VA,Roanoke,1,KROA,ROA,ROA,http://www.roanokeairport.com/,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport,Woodrum Field,750,2021-11-20T15:34:21+00:00
3855,KROC,medium_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559,NA,United States,US,New York,US-NY,NY,Rochester,1,KROC,ROC,ROC,https://rocairport.com/,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,,750,2022-06-05T00:05:59+00:00
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671,NA,United States,US,New Mexico,US-NM,NM,Roswell,1,KROW,ROW,ROW,,https://en.wikipedia.org/wiki/Roswell_International_Air_Center,"Roswell Army Air Field, Walker Air Force Base",750,2020-05-30T15:27:01+00:00
